month,hour,price_eur_mwh,year,year_baseload
7,15,63.98741935483871,2023,100.785
7,16,70.13999999999999,2023,100.785
7,17,81.82225806451612,2023,100.785
7,18,100.11032258064515,2023,100.785
7,19,119.68645161290323,2023,100.785
7,20,127.89548387096775,2023,100.785
7,21,125.34096774193549,2023,100.785
7,22,118.11225806451611,2023,100.785
7,23,103.89161290322582,2023,100.785
8,0,93.73516129032257,2023,100.785
8,1,86.57032258064515,2023,100.785
8,2,82.81290322580645,2023,100.785
8,3,80.54967741935484,2023,100.785
8,4,82.07838709677421,2023,100.785
8,5,86.52935483870966,2023,100.785
8,6,102.74709677419352,2023,100.785
8,7,109.94322580645161,2023,100.785
8,8,105.16806451612904,2023,100.785
8,9,92.09483870967743,2023,100.785
8,10,78.54516129032257,2023,100.785
8,11,70.58,2023,100.785
8,12,65.18548387096774,2023,100.785
8,13,59.25741935483871,2023,100.785
8,14,57.62677419354839,2023,100.785
8,15,67.44774193548388,2023,100.785
8,16,78.39645161290322,2023,100.785
8,17,95.93741935483872,2023,100.785
8,18,114.26903225806451,2023,100.785
8,19,135.92387096774192,2023,100.785
8,20,138.0106451612903,2023,100.785
8,21,126.62967741935482,2023,100.785
8,22,111.55645161290322,2023,100.785
8,23,96.54387096774192,2023,100.785
9,0,91.96700000000003,2023,100.785
9,1,87.78766666666667,2023,100.785
9,2,84.61033333333333,2023,100.785
9,3,83.29099999999998,2023,100.785
9,4,84.78466666666667,2023,100.785
9,5,92.94433333333333,2023,100.785
9,6,115.452,2023,100.785
9,7,134.88166666666663,2023,100.785
9,8,121.93266666666668,2023,100.785
9,9,102.635,2023,100.785
9,10,83.53200000000001,2023,100.785
9,11,73.75733333333332,2023,100.785
9,12,65.53233333333333,2023,100.785
9,13,57.43066666666667,2023,100.785
9,14,59.52733333333333,2023,100.785
9,15,74.08833333333332,2023,100.785
9,16,86.68800000000003,2023,100.785
9,17,113.07566666666669,2023,100.785
9,18,148.76299999999998,2023,100.785
9,19,195.6103333333334,2023,100.785
9,20,159.36500000000007,2023,100.785
9,21,123.04933333333334,2023,100.785
9,22,107.21933333333335,2023,100.785
9,23,96.37400000000001,2023,100.785
10,0,77.00935483870968,2023,100.785
10,1,70.00451612903225,2023,100.785
10,2,63.6675,2023,100.785
10,3,63.33419354838709,2023,100.785
10,4,64.39903225806451,2023,100.785
10,5,74.49032258064517,2023,100.785
10,6,99.15354838709676,2023,100.785
10,7,117.83225806451614,2023,100.785
10,8,118.31548387096774,2023,100.785
10,9,105.9416129032258,2023,100.785
10,10,90.85193548387095,2023,100.785
10,11,80.42032258064516,2023,100.785
10,12,73.0151612903226,2023,100.785
10,13,67.99354838709677,2023,100.785
10,14,71.93838709677418,2023,100.785
10,15,85.48354838709675,2023,100.785
10,16,104.71935483870969,2023,100.785
10,17,125.88000000000002,2023,100.785
10,18,146.68064516129033,2023,100.785
10,19,152.85,2023,100.785
10,20,124.38709677419357,2023,100.785
10,21,105.42193548387095,2023,100.785
10,22,98.55161290322582,2023,100.785
10,23,82.37258064516129,2023,100.785
11,0,67.09466666666667,2023,100.785
11,1,62.48733333333333,2023,100.785
11,2,59.184666666666665,2023,100.785
11,3,56.58733333333332,2023,100.785
11,4,59.17666666666667,2023,100.785
11,5,66.8,2023,100.785
11,6,89.34700000000002,2023,100.785
11,7,104.917,2023,100.785
11,8,110.64533333333334,2023,100.785
11,9,104.06766666666665,2023,100.785
11,10,96.82733333333333,2023,100.785
11,11,94.11800000000001,2023,100.785
11,12,91.54499999999999,2023,100.785
11,13,93.62066666666666,2023,100.785
11,14,101.57633333333334,2023,100.785
11,15,112.54666666666667,2023,100.785
11,16,121.164,2023,100.785
11,17,132.13733333333334,2023,100.785
11,18,129.58433333333332,2023,100.785
11,19,118.36766666666668,2023,100.785
11,20,103.92166666666665,2023,100.785
11,21,91.35699999999999,2023,100.785
11,22,86.95033333333335,2023,100.785
11,23,72.934,2023,100.785
12,0,53.85322580645161,2023,100.785
12,1,50.50516129032258,2023,100.785
12,2,49.20935483870968,2023,100.785
12,3,45.354838709677416,2023,100.785
12,4,45.994516129032256,2023,100.785
12,5,52.49064516129031,2023,100.785
12,6,65.69032258064516,2023,100.785
12,7,78.43387096774191,2023,100.785
12,8,89.14483870967743,2023,100.785
12,9,89.54064516129031,2023,100.785
12,10,84.60000000000001,2023,100.785
12,11,81.39290322580645,2023,100.785
12,12,79.45774193548387,2023,100.785
12,13,78.46516129032258,2023,100.785
12,14,82.03258064516129,2023,100.785
12,15,86.74838709677418,2023,100.785
12,16,92.57935483870968,2023,100.785
12,17,97.3658064516129,2023,100.785
12,18,95.41935483870968,2023,100.785
12,19,88.45645161290325,2023,100.785
12,20,80.26225806451613,2023,100.785
12,21,70.75967741935483,2023,100.785
12,22,65.1816129032258,2023,100.785
12,23,53.37483870967743,2023,100.785
1,0,67.30774193548388,2024,85.105
1,1,64.44,2024,85.105
1,2,62.99032258064516,2024,85.105
1,3,60.67548387096774,2024,85.105
1,4,61.48193548387097,2024,85.105
1,5,66.12193548387096,2024,85.105
1,6,79.89774193548385,2024,85.105
1,7,90.65612903225806,2024,85.105
1,8,97.22129032258063,2024,85.105
1,9,92.78967741935485,2024,85.105
1,10,86.87387096774192,2024,85.105
1,11,83.25903225806451,2024,85.105
1,12,79.22580645161287,2024,85.105
1,13,79.6777419354839,2024,85.105
1,14,85.20870967741935,2024,85.105
1,15,93.1658064516129,2024,85.105
1,16,99.65354838709676,2024,85.105
1,17,106.14806451612903,2024,85.105
1,18,104.12354838709676,2024,85.105
1,19,100.3167741935484,2024,85.105
1,20,92.33903225806449,2024,85.105
1,21,83.10290322580644,2024,85.105
1,22,79.71774193548386,2024,85.105
1,23,72.89354838709679,2024,85.105
2,0,57.48862068965516,2024,85.105
2,1,56.82586206896551,2024,85.105
2,2,54.09862068965517,2024,85.105
2,3,51.927241379310345,2024,85.105
2,4,52.80551724137931,2024,85.105
2,5,61.673793103448276,2024,85.105
2,6,74.64551724137932,2024,85.105
2,7,85.63758620689654,2024,85.105
2,8,84.32206896551725,2024,85.105
2,9,74.90448275862069,2024,85.105
2,10,67.10103448275862,2024,85.105
2,11,63.2351724137931,2024,85.105
2,12,58.94655172413793,2024,85.105
2,13,58.24793103448276,2024,85.105
2,14,62.73931034482758,2024,85.105
2,15,70.94620689655173,2024,85.105
2,16,79.06206896551724,2024,85.105
2,17,87.90758620689654,2024,85.105
2,18,91.228275862069,2024,85.105
2,19,87.07827586206896,2024,85.105
2,20,80.23379310344825,2024,85.105
2,21,71.11172413793102,2024,85.105
2,22,66.4455172413793,2024,85.105
2,23,60.614482758620696,2024,85.105
3,0,61.915161290322565,2024,85.105
3,1,57.98322580645161,2024,85.105
3,2,56.96799999999999,2024,85.105
3,3,56.182903225806456,2024,85.105
3,4,57.16387096774194,2024,85.105
3,5,61.479032258064514,2024,85.105
3,6,70.9425806451613,2024,85.105
3,7,75.95774193548385,2024,85.105
3,8,71.67516129032259,2024,85.105
3,9,59.94096774193549,2024,85.105
3,10,50.181935483870966,2024,85.105
3,11,45.59741935483871,2024,85.105
3,12,42.48387096774192,2024,85.105
3,13,42.43741935483871,2024,85.105
3,14,46.3141935483871,2024,85.105
3,15,55.05870967741936,2024,85.105
3,16,67.5009677419355,2024,85.105
3,17,85.65870967741935,2024,85.105
3,18,103.6258064516129,2024,85.105
3,19,101.62290322580645,2024,85.105
3,20,85.27967741935484,2024,85.105
3,21,75.00548387096772,2024,85.105
3,22,70.77548387096775,2024,85.105
3,23,64.15838709677419,2024,85.105
4,0,63.53266666666666,2024,85.105
4,1,57.46000000000001,2024,85.105
4,2,53.943999999999996,2024,85.105
4,3,53.72633333333333,2024,85.105
4,4,56.057,2024,85.105
4,5,62.28066666666667,2024,85.105
4,6,78.24600000000001,2024,85.105
4,7,92.33666666666664,2024,85.105
4,8,81.44233333333334,2024,85.105
4,9,63.785333333333334,2024,85.105
4,10,48.28666666666666,2024,85.105
4,11,38.41333333333333,2024,85.105
4,12,30.233666666666668,2024,85.105
4,13,22.708000000000002,2024,85.105
4,14,20.404333333333337,2024,85.105
4,15,29.85233333333333,2024,85.105
4,16,41.866666666666674,2024,85.105
4,17,61.499,2024,85.105
4,18,85.44266666666665,2024,85.105
4,19,113.89,2024,85.105
4,20,117.556,2024,85.105
4,21,92.52033333333334,2024,85.105
4,22,79.53599999999999,2024,85.105
4,23,69.98066666666666,2024,85.105
5,0,78.1741935483871,2024,85.105
5,1,72.46032258064515,2024,85.105
5,2,69.43483870967741,2024,85.105
5,3,68.73806451612903,2024,85.105
5,4,70.84903225806453,2024,85.105
5,5,77.09741935483869,2024,85.105
5,6,90.20032258064518,2024,85.105
5,7,94.92161290322579,2024,85.105
5,8,78.14580645161291,2024,85.105
5,9,56.447419354838715,2024,85.105
5,10,40.98548387096775,2024,85.105
5,11,30.695806451612903,2024,85.105
5,12,22.59774193548387,2024,85.105
5,13,17.973870967741938,2024,85.105
5,14,17.769354838709678,2024,85.105
5,15,28.793548387096774,2024,85.105
5,16,42.55387096774194,2024,85.105
5,17,69.04548387096774,2024,85.105
5,18,92.06258064516126,2024,85.105
5,19,116.16935483870967,2024,85.105
5,20,129.40645161290323,2024,85.105
5,21,111.13322580645159,2024,85.105
5,22,95.48709677419355,2024,85.105
5,23,83.98903225806451,2024,85.105
6,0,87.08133333333333,2024,85.105
6,1,78.97600000000001,2024,85.105
6,2,73.91666666666667,2024,85.105
6,3,71.69033333333333,2024,85.105
6,4,70.19,2024,85.105
6,5,74.90633333333332,2024,85.105
6,6,93.36233333333332,2024,85.105
6,7,99.67399999999999,2024,85.105
6,8,83.42933333333333,2024,85.105
6,9,63.141,2024,85.105
6,10,48.79333333333334,2024,85.105
6,11,40.72666666666667,2024,85.105
6,12,34.434666666666665,2024,85.105
6,13,28.04666666666667,2024,85.105
6,14,24.311333333333334,2024,85.105
6,15,33.03766666666667,2024,85.105
6,16,45.19066666666666,2024,85.105
6,17,66.785,2024,85.105
6,18,92.82066666666665,2024,85.105
6,19,126.00399999999999,2024,85.105
6,20,152.718,2024,85.105
6,21,134.06433333333334,2024,85.105
6,22,112.20666666666665,2024,85.105
6,23,93.02066666666666,2024,85.105
7,0,79.73322580645161,2024,85.105
7,1,68.4416129032258,2024,85.105
7,2,65.52677419354839,2024,85.105
7,3,64.55612903225807,2024,85.105
7,4,64.86645161290322,2024,85.105
7,5,69.39032258064516,2024,85.105
7,6,93.43064516129031,2024,85.105
7,7,95.18903225806451,2024,85.105
7,8,82.71419354838707,2024,85.105
7,9,63.08903225806452,2024,85.105
7,10,46.748709677419356,2024,85.105
7,11,37.61064516129033,2024,85.105
7,12,32.086451612903225,2024,85.105
7,13,27.793548387096774,2024,85.105
7,14,26.22548387096774,2024,85.105
7,15,33.00322580645161,2024,85.105
7,16,45.64870967741936,2024,85.105
7,17,61.400645161290335,2024,85.105
7,18,82.06806451612904,2024,85.105
7,19,105.63193548387098,2024,85.105
7,20,140.49870967741936,2024,85.105
7,21,113.4109677419355,2024,85.105
7,22,96.4441935483871,2024,85.105
7,23,82.04709677419353,2024,85.105
8,0,94.68322580645162,2024,85.105
8,1,88.64612903225809,2024,85.105
8,2,85.1061290322581,2024,85.105
8,3,84.03387096774196,2024,85.105
8,4,84.86064516129032,2024,85.105
8,5,94.14354838709679,2024,85.105
8,6,113.62387096774192,2024,85.105
8,7,116.64774193548386,2024,85.105
8,8,99.61774193548386,2024,85.105
8,9,76.51129032258066,2024,85.105
8,10,57.31548387096775,2024,85.105
8,11,45.084516129032245,2024,85.105
8,12,36.12806451612902,2024,85.105
8,13,29.302258064516128,2024,85.105
8,14,32.366129032258065,2024,85.105
8,15,47.216129032258074,2024,85.105
8,16,62.828387096774186,2024,85.105
8,17,83.83741935483872,2024,85.105
8,18,117.02000000000001,2024,85.105
8,19,164.60999999999999,2024,85.105
8,20,172.96645161290323,2024,85.105
8,21,133.89774193548388,2024,85.105
8,22,112.68225806451613,2024,85.105
8,23,98.09354838709679,2024,85.105
9,0,75.81400000000001,2024,85.105
9,1,71.05066666666669,2024,85.105
9,2,68.81400000000001,2024,85.105
9,3,68.14000000000001,2024,85.105
9,4,70.756,2024,85.105
9,5,78.42300000000002,2024,85.105
9,6,98.17133333333335,2024,85.105
9,7,117.3,2024,85.105
9,8,108.14533333333333,2024,85.105
9,9,86.16233333333334,2024,85.105
9,10,62.50033333333332,2024,85.105
9,11,47.37133333333333,2024,85.105
9,12,38.70733333333333,2024,85.105
9,13,35.21900000000001,2024,85.105
9,14,37.562333333333335,2024,85.105
9,15,48.187666666666665,2024,85.105
9,16,68.66366666666666,2024,85.105
9,17,97.39099999999998,2024,85.105
9,18,128.6996666666667,2024,85.105
9,19,163.25233333333333,2024,85.105
9,20,128.67800000000003,2024,85.105
9,21,99.91466666666666,2024,85.105
9,22,87.63633333333334,2024,85.105
9,23,78.224,2024,85.105
10,0,70.23774193548387,2024,85.105
10,1,64.46419354838709,2024,85.105
10,2,62.7425,2024,85.105
10,3,60.8716129032258,2024,85.105
10,4,61.71322580645161,2024,85.105
10,5,70.55387096774194,2024,85.105
10,6,95.53258064516129,2024,85.105
10,7,123.01451612903226,2024,85.105
10,8,119.88870967741936,2024,85.105
10,9,93.70967741935483,2024,85.105
10,10,77.11967741935484,2024,85.105
10,11,66.66838709677418,2024,85.105
10,12,58.44709677419355,2024,85.105
10,13,55.880967741935486,2024,85.105
10,14,61.67741935483871,2024,85.105
10,15,76.70387096774193,2024,85.105
10,16,100.8541935483871,2024,85.105
10,17,131.78677419354838,2024,85.105
10,18,160.83387096774194,2024,85.105
10,19,153.12903225806448,2024,85.105
10,20,111.43322580645162,2024,85.105
10,21,93.31483870967742,2024,85.105
10,22,86.97870967741933,2024,85.105
10,23,77.4790322580645,2024,85.105
11,0,113.44300000000001,2024,85.105
11,1,107.74600000000004,2024,85.105
11,2,102.77366666666668,2024,85.105
11,3,99.94533333333334,2024,85.105
11,4,102.89866666666668,2024,85.105
11,5,112.20866666666667,2024,85.105
11,6,137.834,2024,85.105
11,7,150.56666666666663,2024,85.105
11,8,147.642,2024,85.105
11,9,137.053,2024,85.105
11,10,125.982,2024,85.105
11,11,120.90666666666668,2024,85.105
11,12,118.9536666666667,2024,85.105
11,13,122.42133333333335,2024,85.105
11,14,131.10966666666667,2024,85.105
11,15,146.81033333333332,2024,85.105
11,16,176.248,2024,85.105
11,17,197.13433333333333,2024,85.105
11,18,186.79633333333334,2024,85.105
11,19,161.5666666666667,2024,85.105
11,20,139.59799999999998,2024,85.105
11,21,122.95933333333332,2024,85.105
11,22,122.74333333333333,2024,85.105
11,23,111.98633333333332,2024,85.105
12,0,96.98838709677419,2024,85.105
12,1,90.80612903225807,2024,85.105
12,2,85.46548387096774,2024,85.105
12,3,81.23645161290324,2024,85.105
12,4,83.47806451612902,2024,85.105
12,5,91.70967741935482,2024,85.105
12,6,117.94,2024,85.105
12,7,145.62032258064517,2024,85.105
12,8,159.3767741935484,2024,85.105
12,9,155.9396774193548,2024,85.105
12,10,146.94,2024,85.105
12,11,143.02290322580646,2024,85.105
12,12,140.81,2024,85.105
12,13,145.62387096774194,2024,85.105
12,14,153.56290322580645,2024,85.105
12,15,168.30741935483871,2024,85.105
12,16,183.12774193548384,2024,85.105
12,17,182.5674193548387,2024,85.105
12,18,168.60741935483867,2024,85.105
12,19,161.1193548387097,2024,85.105
12,20,138.04258064516128,2024,85.105
12,21,119.5177419354839,2024,85.105
12,22,114.56483870967742,2024,85.105
12,23,102.78129032258066,2024,85.105
1,0,99.98548387096773,2025,96.827
1,1,98.84258064516129,2025,96.827
1,2,95.27903225806453,2025,96.827
1,3,91.44709677419354,2025,96.827
1,4,94.25387096774193,2025,96.827
1,5,102.53,2025,96.827
1,6,123.86967741935483,2025,96.827
1,7,141.73612903225805,2025,96.827
1,8,161.5693548387097,2025,96.827
1,9,149.14451612903224,2025,96.827
1,10,135.10612903225805,2025,96.827
1,11,125.52483870967743,2025,96.827
1,12,122.69258064516129,2025,96.827
1,13,123.13709677419355,2025,96.827
1,14,129.0925806451613,2025,96.827
1,15,144.10548387096776,2025,96.827
1,16,153.65322580645162,2025,96.827
1,17,172.94483870967744,2025,96.827
1,18,167.31612903225803,2025,96.827
1,19,155.10096774193548,2025,96.827
1,20,140.9358064516129,2025,96.827
1,21,126.54709677419355,2025,96.827
1,22,121.00806451612904,2025,96.827
1,23,105.51741935483871,2025,96.827
2,0,113.5192857142857,2025,96.827
2,1,112.24428571428572,2025,96.827
2,2,111.71392857142858,2025,96.827
2,3,108.13357142857141,2025,96.827
2,4,109.37857142857142,2025,96.827
2,5,115.30464285714287,2025,96.827
2,6,135.93857142857146,2025,96.827
2,7,166.41321428571428,2025,96.827
2,8,172.12535714285715,2025,96.827
2,9,146.25535714285715,2025,96.827
2,10,131.92357142857142,2025,96.827
2,11,118.05785714285715,2025,96.827
2,12,111.59285714285714,2025,96.827
2,13,111.2225,2025,96.827
2,14,117.29678571428573,2025,96.827
2,15,129.95,2025,96.827
2,16,149.59642857142856,2025,96.827
2,17,166.95928571428567,2025,96.827
2,18,171.8735714285714,2025,96.827
2,19,163.25857142857143,2025,96.827
2,20,147.46857142857144,2025,96.827
2,21,129.8317857142857,2025,96.827
2,22,126.98678571428572,2025,96.827
2,23,116.21642857142858,2025,96.827
3,0,99.53,2025,96.827
3,1,93.55516129032259,2025,96.827
3,2,95.22200000000001,2025,96.827
3,3,91.41612903225807,2025,96.827
3,4,92.22516129032257,2025,96.827
3,5,100.96064516129033,2025,96.827
3,6,121.88645161290322,2025,96.827
3,7,129.7658064516129,2025,96.827
3,8,113.78225806451613,2025,96.827
3,9,89.44774193548388,2025,96.827
3,10,68.41774193548386,2025,96.827
3,11,50.947419354838715,2025,96.827
3,12,44.90096774193549,2025,96.827
3,13,40.86645161290322,2025,96.827
3,14,49.94903225806452,2025,96.827
3,15,76.01193548387097,2025,96.827
3,16,102.29129032258064,2025,96.827
3,17,134.26483870967743,2025,96.827
3,18,166.7296774193548,2025,96.827
3,19,163.68548387096772,2025,96.827
3,20,140.94064516129032,2025,96.827
3,21,118.81903225806451,2025,96.827
3,22,111.16258064516127,2025,96.827
3,23,100.67322580645164,2025,96.827
4,0,91.13966666666667,2025,96.827
4,1,85.48766666666666,2025,96.827
4,2,83.72699999999999,2025,96.827
4,3,83.89566666666668,2025,96.827
4,4,85.21499999999999,2025,96.827
4,5,93.57366666666668,2025,96.827
4,6,112.35600000000001,2025,96.827
4,7,123.96733333333333,2025,96.827
4,8,104.22300000000001,2025,96.827
4,9,73.33366666666667,2025,96.827
4,10,47.400666666666666,2025,96.827
4,11,33.27033333333333,2025,96.827
4,12,17.518000000000004,2025,96.827
4,13,6.567666666666667,2025,96.827
4,14,9.116333333333333,2025,96.827
4,15,23.978666666666665,2025,96.827
4,16,43.548333333333325,2025,96.827
4,17,73.41799999999998,2025,96.827
4,18,110.41666666666666,2025,96.827
4,19,142.5933333333333,2025,96.827
4,20,149.37833333333336,2025,96.827
4,21,119.25666666666666,2025,96.827
4,22,104.401,2025,96.827
4,23,93.91633333333334,2025,96.827
5,0,94.83580645161292,2025,96.827
5,1,88.00741935483872,2025,96.827
5,2,83.09,2025,96.827
5,3,81.79290322580644,2025,96.827
5,4,83.87967741935483,2025,96.827
5,5,90.36838709677421,2025,96.827
5,6,102.79903225806451,2025,96.827
5,7,102.3216129032258,2025,96.827
5,8,83.17129032258066,2025,96.827
5,9,54.594193548387096,2025,96.827
5,10,31.366451612903226,2025,96.827
5,11,18.442580645161293,2025,96.827
5,12,6.955806451612904,2025,96.827
5,13,-0.9787096774193538,2025,96.827
5,14,0.20709677419354885,2025,96.827
5,15,17.998387096774195,2025,96.827
5,16,34.91290322580646,2025,96.827
5,17,61.34483870967741,2025,96.827
5,18,96.02645161290322,2025,96.827
5,19,124.91516129032259,2025,96.827
5,20,157.89258064516133,2025,96.827
5,21,131.51741935483872,2025,96.827
5,22,111.94225806451611,2025,96.827
5,23,98.11903225806451,2025,96.827
6,0,97.82166666666666,2025,96.827
6,1,90.17933333333335,2025,96.827
6,2,84.89666666666666,2025,96.827
6,3,83.20700000000001,2025,96.827
6,4,81.89666666666668,2025,96.827
6,5,87.49300000000001,2025,96.827
6,6,99.70633333333332,2025,96.827
6,7,91.86800000000001,2025,96.827
6,8,75.72433333333333,2025,96.827
6,9,48.879666666666665,2025,96.827
6,10,23.931333333333335,2025,96.827
6,11,17.490333333333336,2025,96.827
6,12,11.653666666666664,2025,96.827
6,13,9.409666666666665,2025,96.827
6,14,10.956666666666665,2025,96.827
6,15,24.455333333333336,2025,96.827
6,16,42.295,2025,96.827
6,17,79.034,2025,96.827
6,18,105.095,2025,96.827
6,19,134.02599999999998,2025,96.827
6,20,168.2403333333333,2025,96.827
6,21,152.41466666666665,2025,96.827
6,22,124.54033333333334,2025,96.827
6,23,104.02966666666667,2025,96.827
7,0,103.21483870967742,2025,96.827
7,1,96.33709677419355,2025,96.827
7,2,91.8158064516129,2025,96.827
7,3,90.61225806451615,2025,96.827
7,4,91.71064516129032,2025,96.827
7,5,95.6306451612903,2025,96.827
7,6,105.22322580645161,2025,96.827
7,7,105.01064516129034,2025,96.827
7,8,98.42709677419354,2025,96.827
7,9,82.19677419354836,2025,96.827
7,10,68.19096774193548,2025,96.827
7,11,61.446774193548386,2025,96.827
7,12,50.427419354838705,2025,96.827
7,13,43.63096774193549,2025,96.827
7,14,43.01225806451613,2025,96.827
7,15,52.285806451612906,2025,96.827
7,16,70.74290322580644,2025,96.827
7,17,88.94032258064514,2025,96.827
7,18,102.9541935483871,2025,96.827
7,19,129.50000000000003,2025,96.827
7,20,145.45677419354837,2025,96.827
7,21,132.39387096774195,2025,96.827
7,22,114.99870967741933,2025,96.827
7,23,103.52645161290322,2025,96.827
8,0,91.8441935483871,2025,96.827
8,1,86.56870967741936,2025,96.827
8,2,83.32387096774197,2025,96.827
8,3,81.94903225806452,2025,96.827
8,4,84.40387096774194,2025,96.827
8,5,91.89870967741935,2025,96.827
8,6,101.17096774193548,2025,96.827
8,7,100.98516129032257,2025,96.827
8,8,87.0183870967742,2025,96.827
8,9,63.39419354838709,2025,96.827
8,10,41.310967741935485,2025,96.827
8,11,28.032258064516128,2025,96.827
8,12,17.46193548387097,2025,96.827
8,13,11.522258064516127,2025,96.827
8,14,14.026129032258062,2025,96.827
8,15,25.82774193548387,2025,96.827
8,16,44.56935483870968,2025,96.827
8,17,77.8222580645161,2025,96.827
8,18,104.67225806451613,2025,96.827
8,19,137.42032258064518,2025,96.827
8,20,150.70483870967738,2025,96.827
8,21,121.01967741935484,2025,96.827
8,22,105.77967741935484,2025,96.827
8,23,96.34451612903229,2025,96.827
9,0,79.60300000000001,2025,96.827
9,1,75.83533333333334,2025,96.827
9,2,72.69900000000001,2025,96.827
9,3,72.58833333333332,2025,96.827
9,4,75.03366666666668,2025,96.827
9,5,85.943,2025,96.827
9,6,116.33133333333332,2025,96.827
9,7,135.72466666666665,2025,96.827
9,8,118.21966666666665,2025,96.827
9,9,91.40233333333335,2025,96.827
9,10,65.52366666666667,2025,96.827
9,11,49.757666666666665,2025,96.827
9,12,41.88499999999999,2025,96.827
9,13,36.025666666666666,2025,96.827
9,14,39.903333333333336,2025,96.827
9,15,54.446999999999996,2025,96.827
9,16,76.88566666666667,2025,96.827
9,17,112.64233333333333,2025,96.827
9,18,151.04666666666665,2025,96.827
9,19,214.18400000000003,2025,96.827
9,20,153.77433333333332,2025,96.827
9,21,111.03633333333336,2025,96.827
9,22,98.21333333333334,2025,96.827
9,23,84.481,2025,96.827
10,0,76.13637096774194,2025,96.827
10,1,72.96790322580647,2025,96.827
10,2,69.281953125,2025,96.827
10,3,67.27862903225805,2025,96.827
10,4,67.99870967741936,2025,96.827
10,5,73.77637096774194,2025,96.827
10,6,96.92951612903225,2025,96.827
10,7,126.6675806451613,2025,96.827
10,8,127.24370967741933,2025,96.827
10,9,107.07032258064515,2025,96.827
10,10,89.82048387096775,2025,96.827
10,11,80.80298387096774,2025,96.827
10,12,73.64822580645162,2025,96.827
10,13,71.18806451612903,2025,96.827
10,14,76.69774193548388,2025,96.827
10,15,89.65427419354837,2025,96.827
10,16,102.8150806451613,2025,96.827
10,17,126.00629032258064,2025,96.827
10,18,153.60903225806453,2025,96.827
10,19,162.65080645161294,2025,96.827
10,20,121.47266129032258,2025,96.827
10,21,95.53104838709677,2025,96.827
10,22,89.17612903225807,2025,96.827
10,23,78.00459677419354,2025,96.827
11,0,85.09091666666667,2025,96.827
11,1,83.87658333333333,2025,96.827
11,2,81.69133333333333,2025,96.827
11,3,81.11558333333333,2025,96.827
11,4,82.56508333333335,2025,96.827
11,5,88.20416666666667,2025,96.827
11,6,106.86858333333333,2025,96.827
11,7,127.29050000000001,2025,96.827
11,8,129.69925,2025,96.827
11,9,119.54341666666667,2025,96.827
11,10,109.02316666666665,2025,96.827
11,11,105.24208333333333,2025,96.827
11,12,105.85324999999999,2025,96.827
11,13,109.94825,2025,96.827
11,14,122.419,2025,96.827
11,15,139.61025000000004,2025,96.827
11,16,154.67225,2025,96.827
11,17,156.83708333333334,2025,96.827
11,18,142.66858333333337,2025,96.827
11,19,131.14775,2025,96.827
11,20,118.92516666666667,2025,96.827
11,21,104.4625,2025,96.827
11,22,99.63383333333333,2025,96.827
11,23,89.63725,2025,96.827
12,0,88.69758064516131,2025,96.827
12,1,87.43677419354839,2025,96.827
12,2,83.96241935483872,2025,96.827
12,3,83.29427419354839,2025,96.827
12,4,84.41282258064516,2025,96.827
12,5,87.63233870967743,2025,96.827
12,6,99.95217741935485,2025,96.827
12,7,113.43604838709679,2025,96.827
12,8,120.11354838709677,2025,96.827
12,9,118.97120967741935,2025,96.827
12,10,112.29459677419355,2025,96.827
12,11,106.68161290322581,2025,96.827
12,12,103.91024193548385,2025,96.827
12,13,108.50104838709677,2025,96.827
12,14,117.28395161290324,2025,96.827
12,15,127.39314516129032,2025,96.827
12,16,136.76862903225805,2025,96.827
12,17,131.7339516129032,2025,96.827
12,18,126.70217741935484,2025,96.827
12,19,121.8173387096774,2025,96.827
12,20,113.95733870967743,2025,96.827
12,21,104.36903225806451,2025,96.827
12,22,100.02733870967742,2025,96.827
12,23,89.14612903225806,2025,96.827
